Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,TotalFaredPax_city1,TotalPerLFMkts_city1,TotalPerPrem_city1,TotalFaredPax_city2,TotalPerLFMkts_city2,TotalPerPrem_city2
2023,4,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",929,1499,249.79,WN,0.3451,218.88,WN,0.3451,218.88,3455404.0,0.78448,0.04692,2076640.0,0.9346,0.0469
2023,4,30397,33195,"Atlanta, GA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",406,1498,193.24,DL,0.5613,237.36,F9,0.1114,92.49,7008510.0,0.9225,0.1059,2246585.0,0.97115,-0.3099
2023,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,1492,311.88,AA,0.5518,339.46,B6,0.1542,234.71,2435890.0,0.876533333333333,0.0458,3542465.0,0.98265,-0.24825
2023,4,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",2125,1488,327.39,AA,0.6217,404.47,NK,0.2397,132.49,3240650.0,0.7227,0.141,2813954.0,0.88408,-0.0279
2023,4,30397,30466,"Atlanta, GA (Metropolitan Area)","Phoenix, AZ",1587,1487,282.11,DL,0.4439,361.37,F9,0.1198,124.96,7008510.0,0.9225,0.1059,3542465.0,0.98265,-0.24825
2023,4,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,1481,279.11,UA,0.5629,313.97,B6,0.1916,217.68,2435890.0,0.876533333333333,0.0458,2999385.0,0.862849999999999,-0.00075
2023,4,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,1479,330.78,B6,0.444,322.3,B6,0.444,322.3,2435890.0,0.876533333333333,0.0458,4316970.0,0.864,-0.0467
2023,4,30466,33570,"Phoenix, AZ","San Diego, CA",304,1474,173.58,WN,0.6774,169.61,WN,0.6774,169.61,3542465.0,0.98265,-0.24825,4316970.0,0.864,-0.0467
2023,4,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",375,1462,198.16,DL,0.3361,218.38,AA,0.2413,180.41,3455404.0,0.78448,0.04692,1624090.0,0.789,-0.0151
2023,4,31057,30194,"Charlotte, NC","Dallas/Fort Worth, TX",936,1447,253.47,AA,0.744,285.92,NK,0.1339,113.43,3240650.0,0.7227,0.141,4254095.0,0.81455,0.0529
2023,4,30693,31454,"Nashville, TN","Orlando, FL",616,1412,183.85,WN,0.6559,212.19,NK,0.2265,92.34,3418730.0,0.9628,-0.0233,8208780.0,0.9692,-0.1588
2023,4,34100,33195,"Philadelphia, PA","Tampa, FL (Metropolitan Area)",920,1410,188.8,AA,0.5679,238.88,F9,0.308,98.94,3633890.0,0.835,0.0649,2246585.0,0.97115,-0.3099
2023,4,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",326,1408,163.92,B6,0.3449,149.53,AA,0.1326,138.61,817710.0,0.8533,-0.0685,3455404.0,0.78448,0.04692
2023,4,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",2446,1408,333.05,UA,0.3927,396.95,WN,0.1422,274.94,8208780.0,0.9692,-0.1588,3124876.66666666,0.868133333333333,-0.0447
2023,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,1401,214.37,WN,0.2979,216.49,B6,0.2771,202.66,2435890.0,0.876533333333333,0.0458,3418730.0,0.9628,-0.0233
2023,4,30977,34492,"Chicago, IL","Raleigh/Durham, NC",646,1400,194.03,UA,0.355,197.84,WN,0.2853,170.0,4934225.0,0.776,-0.00134999999999999,2531320.0,0.787,-0.0152
2023,4,31714,31650,"Fort Myers, FL","Minneapolis/St. Paul, MN",1416,1394,215.49,SY,0.515,139.09,SY,0.515,139.09,2013620.0,0.9122,0.0158,3880280.0,0.9453,0.0427
2023,4,32337,31454,"Indianapolis, IN","Orlando, FL",829,1382,185.95,WN,0.6032,212.68,NK,0.1719,100.06,1760770.0,0.7774,0.0173,8208780.0,0.9692,-0.1588
2023,4,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",986,1381,248.04,DL,0.3704,297.1,NK,0.206,125.08,4254095.0,0.81455,0.0529,3369440.0,0.8512,0.1049
2023,4,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",1670,1368,258.09,WN,0.3381,239.76,NK,0.1898,135.97,2813954.0,0.88408,-0.0279,2340110.0,0.9483,-0.055
2023,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,1362,316.68,AS,0.4576,308.36,B6,0.1518,298.46,2435890.0,0.876533333333333,0.0458,5526790.0,0.4787,-0.1013
2023,4,30325,34614,"Denver, CO","Salt Lake City, UT",391,1359,165.13,WN,0.373,147.9,WN,0.373,147.9,7684060.0,0.9437,-0.0401,2764620.0,0.8585,0.1081
2023,4,33105,31703,"Cincinnati, OH","New York City, NY (Metropolitan Area)",626,1357,206.97,DL,0.4316,232.38,AA,0.2371,174.51,1378160.0,0.7974,-0.0287,3455404.0,0.78448,0.04692
2023,4,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",1698,1352,239.43,AA,0.406,232.77,B6,0.211,202.58,3600360.0,0.9068,0.0228,2435890.0,0.876533333333333,0.0458
2023,4,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",2521,1340,341.92,AA,0.6297,349.1,AA,0.6297,349.1,3633890.0,0.835,0.0649,3124876.66666666,0.868133333333333,-0.0447
2023,4,32211,31454,"Las Vegas, NV","Orlando, FL",2039,1332,241.06,F9,0.2834,123.2,F9,0.2834,123.2,8009000.0,0.9808,-0.1001,8208780.0,0.9692,-0.1588
2023,4,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1328,273.08,DL,0.4755,346.26,SY,0.3378,159.88,3880280.0,0.9453,0.0427,3124876.66666666,0.868133333333333,-0.0447
2023,4,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1327,233.59,AA,0.4059,240.65,SY,0.1389,139.09,4254095.0,0.81455,0.0529,3880280.0,0.9453,0.0427
2023,4,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",663,1326,209.17,AA,0.3931,206.78,UA,0.2265,199.69,1331140.0,0.8113,0.0542,3175843.33333333,0.6283,0.0569
2023,4,31454,30198,"Orlando, FL","Pittsburgh, PA",834,1325,167.3,WN,0.5966,197.37,NK,0.3061,92.69,8208780.0,0.9692,-0.1588,1624090.0,0.789,-0.0151
2023,4,30194,33495,"Dallas/Fort Worth, TX","New Orleans, LA",447,1323,179.47,WN,0.5499,166.07,WN,0.5499,166.07,4254095.0,0.81455,0.0529,2340110.0,0.9483,-0.055
2023,4,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",632,1320,220.11,DL,0.63,243.93,B6,0.3201,171.33,2435890.0,0.876533333333333,0.0458,3369440.0,0.8512,0.1049
2023,4,30325,34100,"Denver, CO","Philadelphia, PA",1558,1319,252.58,UA,0.3504,297.42,F9,0.1642,124.31,7684060.0,0.9437,-0.0401,3633890.0,0.835,0.0649
2023,4,30423,31454,"Austin, TX","Orlando, FL",994,1314,172.66,WN,0.4894,170.48,WN,0.4894,170.48,3600360.0,0.9068,0.0228,8208780.0,0.9692,-0.1588
2023,4,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",1211,1313,222.93,WN,0.3437,232.93,NK,0.2099,116.36,2813954.0,0.88408,-0.0279,1963240.0,0.9094,-0.0021
2023,4,31454,34492,"Orlando, FL","Raleigh/Durham, NC",534,1311,148.25,DL,0.3624,191.72,F9,0.1666,84.75,8208780.0,0.9692,-0.1588,2531320.0,0.787,-0.0152
2023,4,30529,31454,"Hartford, CT","Orlando, FL",1050,1311,164.91,B6,0.3852,186.32,F9,0.154,105.44,1124750.0,0.8446,0.029,8208780.0,0.9692,-0.1588
2023,4,31123,30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",738,1301,211.54,WN,0.6835,197.13,WN,0.6835,197.13,2076640.0,0.9346,0.0469,3175843.33333333,0.6283,0.0569
2023,4,32467,30466,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,1292,308.5,AA,0.5615,384.22,NK,0.1756,118.11,4284255.0,0.8933,-0.04985,3542465.0,0.98265,-0.24825
2023,4,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",1105,1291,200.18,AA,0.381,238.66,NK,0.1416,110.7,3600360.0,0.9068,0.0228,4284255.0,0.8933,-0.04985
2023,4,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",1124,1282,245.1,DL,0.5467,308.36,SY,0.1846,136.36,2435890.0,0.876533333333333,0.0458,3880280.0,0.9453,0.0427
2023,4,31454,30466,"Orlando, FL","Phoenix, AZ",1849,1282,270.04,AA,0.4705,320.07,F9,0.1834,126.4,8208780.0,0.9692,-0.1588,3542465.0,0.98265,-0.24825
2023,4,31295,30466,"Detroit, MI","Phoenix, AZ",1671,1282,284.66,DL,0.521,359.69,F9,0.1987,128.8,3369440.0,0.8512,0.1049,3542465.0,0.98265,-0.24825
2023,4,31295,33195,"Detroit, MI","Tampa, FL (Metropolitan Area)",983,1267,211.56,DL,0.6509,258.78,NK,0.2228,104.72,3369440.0,0.8512,0.1049,2246585.0,0.97115,-0.3099
2023,4,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",415,1267,158.62,WN,0.6617,154.08,B6,0.108,121.1,2813954.0,0.88408,-0.0279,720540.0,0.9047,-0.0524
2023,4,33192,30559,"Sacramento, CA","Seattle, WA",605,1262,179.95,AS,0.4841,187.52,WN,0.3678,160.62,2249390.0,0.9716,-0.0663,5526790.0,0.4787,-0.1013
2023,4,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",2482,1255,319.36,AS,0.4377,309.27,AS,0.4377,309.27,3455404.0,0.78448,0.04692,2710300.0,0.8182,-0.0392
2023,4,31453,33495,"Houston, TX","New Orleans, LA",305,1248,187.93,WN,0.5139,176.52,WN,0.5139,176.52,2999385.0,0.862849999999999,-0.00075,2340110.0,0.9483,-0.055
2023,4,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",1624,1246,263.92,UA,0.4118,284.75,B6,0.1762,215.41,3455404.0,0.78448,0.04692,1963240.0,0.9094,-0.0021
2023,4,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",999,1246,261.73,AA,0.3842,281.3,WN,0.1867,226.47,4254095.0,0.81455,0.0529,2764620.0,0.8585,0.1081
2023,4,30977,33495,"Chicago, IL","New Orleans, LA",837,1241,227.91,WN,0.4345,201.49,WN,0.4345,201.49,4934225.0,0.776,-0.00134999999999999,2340110.0,0.9483,-0.055
2023,4,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",748,1239,195.77,UA,0.3446,197.65,B6,0.2318,156.96,3455404.0,0.78448,0.04692,647000.0,0.6767,0.0338
2023,4,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",1148,1238,224.33,DL,0.3029,262.69,B6,0.1413,155.39,1910150.0,0.9222,0.0057,3455404.0,0.78448,0.04692
2023,4,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",883,1235,228.48,AA,0.3441,229.58,B6,0.2686,193.1,3175843.33333333,0.6283,0.0569,1597790.0,0.8727,0.1305
2023,4,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",1363,1234,223.76,WN,0.4986,227.77,NK,0.2081,118.01,1910150.0,0.9222,0.0057,2813954.0,0.88408,-0.0279
2023,4,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",2158,1232,305.36,DL,0.3181,362.72,WN,0.1329,242.08,2813954.0,0.88408,-0.0279,2246585.0,0.97115,-0.3099
2023,4,34057,33570,"Portland, OR","San Diego, CA",933,1232,197.34,AS,0.8115,199.19,WN,0.1127,186.13,2710300.0,0.8182,-0.0392,4316970.0,0.864,-0.0467
2023,4,33214,30852,"San Antonio, TX","Washington, DC (Metropolitan Area)",1407,1219,258.56,WN,0.3784,264.7,WN,0.3784,264.7,1963240.0,0.9094,-0.0021,3175843.33333333,0.6283,0.0569
2023,4,31454,34614,"Orlando, FL","Salt Lake City, UT",1931,1219,251.94,DL,0.5272,323.9,NK,0.1777,127.22,8208780.0,0.9692,-0.1588,2764620.0,0.8585,0.1081
2023,4,32467,31650,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,1219,229.8,DL,0.5056,291.45,SY,0.3134,143.65,4284255.0,0.8933,-0.04985,3880280.0,0.9453,0.0427
2023,4,30325,34057,"Denver, CO","Portland, OR",991,1214,183.79,UA,0.4066,206.81,WN,0.3228,174.22,7684060.0,0.9437,-0.0401,2710300.0,0.8182,-0.0392
2023,4,32211,34100,"Las Vegas, NV","Philadelphia, PA",2176,1213,313.5,AA,0.6022,392.3,NK,0.19,155.96,8009000.0,0.9808,-0.1001,3633890.0,0.835,0.0649
2023,4,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",895,1208,144.63,F9,0.3764,88.79,MX,0.1135,88.64,868950.0,0.73495,-0.1368,8208780.0,0.9692,-0.1588
2023,4,30466,33192,"Phoenix, AZ","Sacramento, CA",647,1192,229.1,WN,0.7646,217.7,WN,0.7646,217.7,3542465.0,0.98265,-0.24825,2249390.0,0.9716,-0.0663
2023,4,31453,34100,"Houston, TX","Philadelphia, PA",1335,1190,220.79,UA,0.3995,271.49,NK,0.2144,114.59,2999385.0,0.862849999999999,-0.00075,3633890.0,0.835,0.0649
2023,4,30325,30693,"Denver, CO","Nashville, TN",1014,1184,209.73,WN,0.5265,211.25,WN,0.5265,211.25,7684060.0,0.9437,-0.0401,3418730.0,0.9628,-0.0233
2023,4,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",550,1184,221.75,WN,0.5851,199.7,WN,0.5851,199.7,4254095.0,0.81455,0.0529,2076640.0,0.9346,0.0469
2023,4,32211,34614,"Las Vegas, NV","Salt Lake City, UT",368,1169,174.65,DL,0.4101,235.5,F9,0.102,86.37,8009000.0,0.9808,-0.1001,2764620.0,0.8585,0.1081
2023,4,31295,31714,"Detroit, MI","Fort Myers, FL",1084,1162,245.45,DL,0.6512,307.54,NK,0.279,118.5,3369440.0,0.8512,0.1049,2013620.0,0.9122,0.0158
2023,4,32211,34570,"Las Vegas, NV","Reno, NV",345,1159,168.98,WN,0.7543,191.51,NK,0.2181,95.47,8009000.0,0.9808,-0.1001,720540.0,0.9047,-0.0524
2023,4,30397,30559,"Atlanta, GA (Metropolitan Area)","Seattle, WA",2182,1141,311.09,DL,0.4658,372.12,AS,0.4448,263.4,7008510.0,0.9225,0.1059,5526790.0,0.4787,-0.1013
2023,4,31454,31123,"Orlando, FL","St. Louis, MO",882,1139,188.2,WN,0.6849,215.35,F9,0.1303,86.82,8208780.0,0.9692,-0.1588,2076640.0,0.9346,0.0469
2023,4,30977,33198,"Chicago, IL","Kansas City, MO",405,1138,202.27,WN,0.5184,182.92,WN,0.5184,182.92,4934225.0,0.776,-0.00134999999999999,1910150.0,0.9222,0.0057
2023,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,1131,203.19,WN,0.3174,204.12,G4,0.1075,125.72,828230.0,0.7237,-0.0395,2813954.0,0.88408,-0.0279
2023,4,30194,33198,"Dallas/Fort Worth, TX","Kansas City, MO",461,1131,203.44,WN,0.5433,185.24,WN,0.5433,185.24,4254095.0,0.81455,0.0529,1910150.0,0.9222,0.0057
2023,4,30194,34492,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",1061,1130,243.25,AA,0.6752,262.56,WN,0.1752,222.75,4254095.0,0.81455,0.0529,2531320.0,0.787,-0.0152
2023,4,32211,33214,"Las Vegas, NV","San Antonio, TX",1069,1122,195.14,WN,0.4989,251.42,F9,0.1902,94.7,8009000.0,0.9808,-0.1001,1963240.0,0.9094,-0.0021
2023,4,32467,33495,"Miami, FL (Metropolitan Area)","New Orleans, LA",675,1115,161.66,WN,0.331,160.76,NK,0.2448,104.1,4284255.0,0.8933,-0.04985,2340110.0,0.9483,-0.055
2023,4,30423,30466,"Austin, TX","Phoenix, AZ",872,1114,237.21,WN,0.5928,214.41,WN,0.5928,214.41,3600360.0,0.9068,0.0228,3542465.0,0.98265,-0.24825
2023,4,31454,30559,"Orlando, FL","Seattle, WA",2554,1100,297.87,AS,0.5892,293.54,AS,0.5892,293.54,8208780.0,0.9692,-0.1588,5526790.0,0.4787,-0.1013
2023,4,31066,31454,"Columbus, OH","Orlando, FL",802,1095,177.55,WN,0.6436,200.02,NK,0.1791,93.63,754330.0,0.9011,-0.25445,8208780.0,0.9692,-0.1588
2023,4,30397,30423,"Atlanta, GA (Metropolitan Area)","Austin, TX",813,1092,236.85,DL,0.6064,261.24,WN,0.343,189.66,7008510.0,0.9225,0.1059,3600360.0,0.9068,0.0228
2023,4,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",1592,1079,293.26,WN,0.6662,274.06,WN,0.6662,274.06,2813954.0,0.88408,-0.0279,2076640.0,0.9346,0.0469
2023,4,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",919,1075,231.38,WN,0.378,239.94,B6,0.1478,199.09,2013620.0,0.9122,0.0158,3175843.33333333,0.6283,0.0569
2023,4,30397,31650,"Atlanta, GA (Metropolitan Area)","Minneapolis/St. Paul, MN",907,1075,287.77,DL,0.622,381.13,NK,0.3049,109.7,7008510.0,0.9225,0.1059,3880280.0,0.9453,0.0427
2023,4,34614,30559,"Salt Lake City, UT","Seattle, WA",689,1075,209.8,AS,0.4816,191.08,AS,0.4816,191.08,2764620.0,0.8585,0.1081,5526790.0,0.4787,-0.1013
2023,4,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",1307,1074,193.74,SY,0.4828,127.73,SY,0.4828,127.73,3880280.0,0.9453,0.0427,2246585.0,0.97115,-0.3099
2023,4,34100,30466,"Philadelphia, PA","Phoenix, AZ",2075,1071,353.98,AA,0.8033,382.45,F9,0.0731,129.49,3633890.0,0.835,0.0649,3542465.0,0.98265,-0.24825
2023,4,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",1069,1070,243.43,UA,0.4192,251.16,B6,0.3244,204.74,3455404.0,0.78448,0.04692,818020.0,0.8708,-0.107
2023,4,31453,30693,"Houston, TX","Nashville, TN",670,1069,238.62,WN,0.6276,212.89,WN,0.6276,212.89,2999385.0,0.862849999999999,-0.00075,3418730.0,0.9628,-0.0233
2023,4,31057,31454,"Charlotte, NC","Orlando, FL",468,1069,183.27,AA,0.6757,227.13,F9,0.1475,77.72,3240650.0,0.7227,0.141,8208780.0,0.9692,-0.1588
2023,4,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1066,374.94,DL,0.6195,465.16,F9,0.2159,144.94,3369440.0,0.8512,0.1049,3124876.66666666,0.868133333333333,-0.0447
2023,4,31057,32211,"Charlotte, NC","Las Vegas, NV",1916,1065,283.93,AA,0.5925,373.06,F9,0.1862,115.28,3240650.0,0.7227,0.141,8009000.0,0.9808,-0.1001
2023,4,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",255,1058,189.95,AA,0.3419,190.47,DL,0.1667,179.08,2531320.0,0.787,-0.0152,3175843.33333333,0.6283,0.0569
2023,4,30325,31295,"Denver, CO","Detroit, MI",1123,1058,233.41,DL,0.5101,262.13,F9,0.1344,106.72,7684060.0,0.9437,-0.0401,3369440.0,0.8512,0.1049
2023,4,30792,31454,"Buffalo, NY","Orlando, FL",1011,1057,159.5,WN,0.5061,173.96,F9,0.1858,95.08,817710.0,0.8533,-0.0685,8208780.0,0.9692,-0.1588
2023,4,31295,31453,"Detroit, MI","Houston, TX",1092,1053,208.53,DL,0.4033,244.35,NK,0.2719,111.42,3369440.0,0.8512,0.1049,2999385.0,0.862849999999999,-0.00075
2023,4,30325,31123,"Denver, CO","St. Louis, MO",770,1053,190.92,WN,0.623,193.68,WN,0.623,193.68,7684060.0,0.9437,-0.0401,2076640.0,0.9346,0.0469
2023,4,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,1049,315.69,AS,0.5829,291.39,AS,0.5829,291.39,4284255.0,0.8933,-0.04985,5526790.0,0.4787,-0.1013
2023,4,32337,30852,"Indianapolis, IN","Washington, DC (Metropolitan Area)",516,1046,223.24,AA,0.4763,226.41,WN,0.2746,211.58,1760770.0,0.7774,0.0173,3175843.33333333,0.6283,0.0569
2023,4,30693,30466,"Nashville, TN","Phoenix, AZ",1449,1045,245.24,WN,0.6408,248.54,WN,0.6408,248.54,3418730.0,0.9628,-0.0233,3542465.0,0.98265,-0.24825
2023,4,31650,30559,"Minneapolis/St. Paul, MN","Seattle, WA",1399,1041,225.47,DL,0.3888,294.55,SY,0.3255,137.37,3880280.0,0.9453,0.0427,5526790.0,0.4787,-0.1013
2023,4,31057,34100,"Charlotte, NC","Philadelphia, PA",449,1041,200.03,AA,0.6664,247.46,F9,0.3204,100.28,3240650.0,0.7227,0.141,3633890.0,0.835,0.0649
2023,4,31453,30559,"Houston, TX","Seattle, WA",1894,1041,293.4,UA,0.4359,325.33,AS,0.3997,269.6,2999385.0,0.862849999999999,-0.00075,5526790.0,0.4787,-0.1013
2023,4,30325,33214,"Denver, CO","San Antonio, TX",794,1029,192.15,WN,0.492,183.07,WN,0.492,183.07,7684060.0,0.9437,-0.0401,1963240.0,0.9094,-0.0021
2023,4,30194,33214,"Dallas/Fort Worth, TX","San Antonio, TX",247,1029,209.06,WN,0.5558,197.46,WN,0.5558,197.46,4254095.0,0.81455,0.0529,1963240.0,0.9094,-0.0021
2023,4,33342,31454,"Milwaukee, WI","Orlando, FL",1066,1027,171.65,WN,0.5709,209.57,F9,0.1572,86.05,1129680.0,0.9226,-0.0335,8208780.0,0.9692,-0.1588
2023,4,30994,30852,"Charleston, SC","Washington, DC (Metropolitan Area)",472,1025,210.92,AA,0.3978,222.7,WN,0.3521,193.45,1089030.0,0.8109,-0.062,3175843.33333333,0.6283,0.0569
2023,4,31057,30325,"Charlotte, NC","Denver, CO",1337,1018,221.39,AA,0.568,240.72,F9,0.1777,114.12,3240650.0,0.7227,0.141,7684060.0,0.9437,-0.0401
2023,4,33198,30852,"Kansas City, MO","Washington, DC (Metropolitan Area)",967,1017,238.88,WN,0.6536,216.39,WN,0.6536,216.39,1910150.0,0.9222,0.0057,3175843.33333333,0.6283,0.0569
2023,4,30325,33198,"Denver, CO","Kansas City, MO",533,1014,179.98,WN,0.5835,181.12,WN,0.5835,181.12,7684060.0,0.9437,-0.0401,1910150.0,0.9222,0.0057
2023,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,1002,177.05,NK,0.3323,94.06,NK,0.3323,94.06,868950.0,0.73495,-0.1368,4284255.0,0.8933,-0.04985
2023,4,32211,33195,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",1984,990,250.36,WN,0.3237,306.7,F9,0.1709,115.03,8009000.0,0.9808,-0.1001,2246585.0,0.97115,-0.3099
2023,4,31453,33570,"Houston, TX","San Diego, CA",1313,989,279.37,UA,0.5728,309.07,WN,0.327,247.5,2999385.0,0.862849999999999,-0.00075,4316970.0,0.864,-0.0467
2023,4,30423,30559,"Austin, TX","Seattle, WA",1770,983,272.3,AS,0.5881,272.43,AS,0.5881,272.43,3600360.0,0.9068,0.0228,5526790.0,0.4787,-0.1013
2023,4,34614,30852,"Salt Lake City, UT","Washington, DC (Metropolitan Area)",1865,982,365.85,DL,0.492,434.76,WN,0.2389,301.43,2764620.0,0.8585,0.1081,3175843.33333333,0.6283,0.0569
2023,4,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",677,981,206.14,WN,0.6025,192.68,WN,0.6025,192.68,974820.0,0.9588,0.0299,2813954.0,0.88408,-0.0279
2023,4,33198,31454,"Kansas City, MO","Orlando, FL",1072,978,213.39,WN,0.6143,240.12,NK,0.272,115.53,1910150.0,0.9222,0.0057,8208780.0,0.9692,-0.1588
2023,4,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",2239,965,349.53,AA,0.3387,362.73,WN,0.133,283.61,2813954.0,0.88408,-0.0279,2531320.0,0.787,-0.0152
2023,4,30397,33495,"Atlanta, GA (Metropolitan Area)","New Orleans, LA",425,964,180.12,DL,0.5563,211.93,NK,0.1209,108.88,7008510.0,0.9225,0.1059,2340110.0,0.9483,-0.055
2023,4,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",343,963,197.85,UA,0.6155,203.99,WN,0.232,169.79,4934225.0,0.776,-0.00134999999999999,868950.0,0.73495,-0.1368
2023,4,33105,31454,"Cincinnati, OH","Orlando, FL",757,960,160.91,F9,0.4682,88.86,F9,0.4682,88.86,1378160.0,0.7974,-0.0287,8208780.0,0.9692,-0.1588
2023,4,33495,31454,"New Orleans, LA","Orlando, FL",551,959,167.18,WN,0.6647,186.03,NK,0.2235,100.13,2340110.0,0.9483,-0.055,8208780.0,0.9692,-0.1588
2023,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,954,272.98,UA,0.4425,350.78,NK,0.2643,126.5,868950.0,0.73495,-0.1368,2813954.0,0.88408,-0.0279
2023,4,30693,34100,"Nashville, TN","Philadelphia, PA",675,953,195.78,AA,0.4863,238.67,NK,0.1369,109.92,3418730.0,0.9628,-0.0233,3633890.0,0.835,0.0649
2023,4,32211,30693,"Las Vegas, NV","Nashville, TN",1587,943,262.52,WN,0.6094,300.97,NK,0.1718,114.38,8009000.0,0.9808,-0.1001,3418730.0,0.9628,-0.0233
2023,4,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,942,223.16,DL,0.4477,255.11,B6,0.1809,142.66,1129680.0,0.9226,-0.0335,3455404.0,0.78448,0.04692
2023,4,32467,33570,"Miami, FL (Metropolitan Area)","San Diego, CA",2269,934,289.68,AA,0.3594,344.78,B6,0.2379,215.45,4284255.0,0.8933,-0.04985,4316970.0,0.864,-0.0467
2023,4,30423,33570,"Austin, TX","San Diego, CA",1164,927,220.96,WN,0.582,201.89,WN,0.582,201.89,3600360.0,0.9068,0.0228,4316970.0,0.864,-0.0467
2023,4,33198,30466,"Kansas City, MO","Phoenix, AZ",1044,926,250.55,WN,0.6916,243.18,WN,0.6916,243.18,1910150.0,0.9222,0.0057,3542465.0,0.98265,-0.24825
2023,4,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",421,924,197.72,WN,0.3809,174.03,WN,0.3809,174.03,582960.0,0.5486,0.0245,3124876.66666666,0.868133333333333,-0.0447
2023,4,32211,31123,"Las Vegas, NV","St. Louis, MO",1371,922,244.5,WN,0.7423,262.58,F9,0.1685,126.81,8009000.0,0.9808,-0.1001,2076640.0,0.9346,0.0469
2023,4,32337,32467,"Indianapolis, IN","Miami, FL (Metropolitan Area)",1020,920,221.33,WN,0.323,233.6,G4,0.1173,113.79,1760770.0,0.7774,0.0173,4284255.0,0.8933,-0.04985
2023,4,30397,34492,"Atlanta, GA (Metropolitan Area)","Raleigh/Durham, NC",356,919,204.72,DL,0.6651,237.25,F9,0.1129,97.32,7008510.0,0.9225,0.1059,2531320.0,0.787,-0.0152
2023,4,30325,32337,"Denver, CO","Indianapolis, IN",977,917,206.8,WN,0.5472,196.57,WN,0.5472,196.57,7684060.0,0.9437,-0.0401,1760770.0,0.7774,0.0173
